0,0,0,0,711,1432,1306,1806,0,0,0,0,1185,1812,2535,4520,0,0,0,0,1167,2539,1820,4664,0,0,0,0,1822,4906,5032,10147,0,0,0,0,1397,2071,1975,4314,0,0,0,0,3109,5959,5448,8119,0,0,0,0,3205,5425,6103,8263,0,0,0,0,7820,11420,11298,15740,0,0,0,0,1429,2797,3213,5640,0,0,0,0,3429,5645,6678,11604,1165,2563,3207,5401,0,0,0,0,3423,5403,6679,11610,0,0,0,0,0,0,0,0,2078,4612,6048,8208,0,0,0,0,7592,11192,12510,16214,1844,4658,6097,8257,0,0,0,0,7834,11434,12523,16460,0,0,0,0
0,0,0,0,1395,2082,3108,5917,0,0,0,0,1759,4289,5472,8077,0,0,0,0,3421,5427,7810,11410,0,0,0,0,6342,8502,11059,15730,0,0,0,0,2805,4402,5695,7998,0,0,0,0,5742,7956,9267,14599,0,0,0,0,6559,11730,12499,16484,0,0,0,0,12738,16474,17020,20664,0,0,0,0,2087,4876,7716,11198,0,0,0,0,6312,8472,12756,16208,1846,4900,7844,11444,0,0,0,0,6336,8496,12762,16450,0,0,0,0,0,0,0,0,4769,10317,11316,15636,0,0,0,0,11070,15512,17242,20641,5033,10267,11322,15764,0,0,0,0,11083,15754,17026,20640,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,3210,1980,6030,1614,5714,4306,8190,3283,7682,5691,11282,6204,10932,8364,15602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703,5550,4370,7969,5604,9251,7927,14694,6528,12372,11820,16382,12614,17261,16376,20569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,3186,1860,6036,3403,7562,5693,11162,1638,5738,4282,8196,6324,10926,8484,15482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,5430,4394,7993,6552,12366,11844,16262,5484,9249,7933,14718,12734,17237,16256,20689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1303,3212,2701,5526,1183,3188,2581,5406,0,0,0,0,0,0,0,0,3525,6822,5531,11630,3519,6823,5411,11636,0,0,0,0,0,0,0,0,1982,6006,4490,8089,1862,6012,4514,8113,0,0,0,0,0,0,0,0,7618,12391,11218,16218,7738,12397,11338,16338,0,0,0,0,0,0,0,0,1494,5720,5606,9275,3379,7586,6672,12246,0,0,0,0,3501,6816,7612,12271,0,0,0,0,0,0,0,0,13381,18316,18220,21856,0,0,0,0,4300,8166,8047,14688,5699,11186,11846,16260,0,0,0,0,5555,11750,11212,16242,0,0,0,0,0,0,0,0,19340,23197,23323,26540
0,0,0,0,3259,7706,6648,12252,1518,5744,5486,9273,0,0,0,0,3495,6817,7732,12277,0,0,0,0,0,0,0,0,13501,18292,18218,21850,0,0,0,0,5697,11306,11822,16380,4276,8172,8053,14712,0,0,0,0,5435,11756,11332,16362,0,0,0,0,0,0,0,0,19334,23191,23322,26534,0,0,0,0,6206,10812,12638,17267,6326,10806,12758,17243,0,0,0,0,0,0,0,0,13383,18322,19364,23077,13503,18298,19358,23071,0,0,0,0,0,0,0,0,8366,15626,16370,20575,8486,15506,16250,20695,0,0,0,0,0,0,0,0,18100,21880,23299,26564,18098,21874,23298,26558,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,1313,1402,1927,1311,2653,1934,4616,0,0,0,0,0,0,0,0,1281,1938,2661,4546,1943,5002,4792,10173,0,0,0,0,0,0,0,0,1420,1831,2094,4317,3235,5544,6055,8215,0,0,0,0,0,0,0,0,3061,5982,5569,8142,7812,11180,11412,15732
0,0,0,0,705,1312,1426,1807,0,0,0,0,1191,2533,1814,4640,0,0,0,0,1161,1818,2541,4544,0,0,0,0,1823,5026,4912,10149,0,0,0,0,1396,1951,2095,4315,0,0,0,0,3229,5424,6079,8239,0,0,0,0,3085,5983,5449,8143,0,0,0,0,7818,11300,11418,15738,0,0,0,0,1309,2677,3237,5520,1189,2557,3231,5400,0,0,0,0,0,0,0,0,3549,5525,6702,11628,3543,5405,6703,11634,0,0,0,0,0,0,0,0,1958,4610,6049,8209,1838,4634,6073,8233,0,0,0,0,0,0,0,0,7594,11194,12511,16220,7714,11314,12517,16340,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1842,3060,5922,3547,5549,7570,11170,0,0,0,0,0,0,0,0,1782,4168,5616,8082,6438,8598,11047,15490,0,0,0,0,0,0,0,0,2565,4424,5455,8023,6582,11748,12487,16244,0,0,0,0,0,0,0,0,5502,7963,9123,14622,12852,16234,17116,20785
0,0,0,0,1275,1962,3084,5923,0,0,0,0,3541,5429,7690,11290,0,0,0,0,1783,4169,5496,8083,0,0,0,0,6462,8622,11053,15610,0,0,0,0,2685,4426,5575,8022,0,0,0,0,6583,11754,12493,16364,0,0,0,0,5622,7962,9147,14623,0,0,0,0,12858,16354,16996,20784,0,0,0,0,1967,4996,7836,11204,1847,5020,7842,11324,0,0,0,0,0,0,0,0,6432,8592,12876,16210,6456,8616,12882,16330,0,0,0,0,0,0,0,0,4793,10293,11436,15756,4913,10269,11442,15762,0,0,0,0,0,0,0,0,11071,15514,17122,20761,11077,15634,17002,20760,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,3234,2100,6031,1615,5594,4307,8191,0,0,0,0,0,0,0,0,3277,7802,5571,11402,6228,10938,8388,15722,0,0,0,0,0,0,0,0,2823,5670,4372,7968,5724,9293,7926,14695,0,0,0,0,0,0,0,0,6529,12378,11826,16502,12620,17141,16496,20568
0,0,0,0,1423,3236,2821,5646,0,0,0,0,3405,6798,5651,11606,1159,3182,2587,5407,0,0,0,0,3399,6799,5409,11612,0,0,0,0,0,0,0,0,2102,6007,4492,8088,0,0,0,0,7616,12390,11216,16212,1868,6018,4538,8137,0,0,0,0,7858,12403,11458,16458,0,0,0,0,0,0,0,0,1495,5600,5726,9299,3381,6792,7610,12270,0,0,0,0,3499,7588,6696,12247,0,0,0,0,0,0,0,0,13387,18340,18196,21862,0,0,0,0,4301,8167,8046,14689,5675,11726,11210,16236,0,0,0,0,5579,11188,11870,16266,0,0,0,0,0,0,0,0,19338,23203,23317,26538
0,0,0,0,0,0,0,0,1153,3180,1866,6042,3523,7564,5573,11164,0,0,0,0,0,0,0,0,1662,5618,4162,8202,6444,10927,8604,15484,0,0,0,0,0,0,0,0,2589,5431,4418,8017,6576,12367,11868,16268,0,0,0,0,0,0,0,0,5508,9129,7939,14742,12854,17117,16258,20809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3253,7826,6649,12258,3375,6793,7852,12283,0,0,0,0,1542,5624,5510,9153,0,0,0,0,0,0,0,0,13621,18290,18194,21848,0,0,0,0,5577,11426,11828,16500,5433,11732,11452,16482,0,0,0,0,4156,8178,8059,14736,0,0,0,0,0,0,0,0,19214,23190,23316,26414,0,0,0,0,6230,10818,12644,17147,0,0,0,0,13389,18346,19362,23083,6446,10807,12878,17123,0,0,0,0,13623,18296,19238,23070,0,0,0,0,0,0,0,0,8390,15746,16490,20574,0,0,0,0,18076,21886,23293,26562,8606,15508,16252,20815,0,0,0,0,18074,21872,23292,26438,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,3230,2827,5647,3285,6774,5649,11582,1279,3206,2707,5527,3279,6775,5529,11588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,6013,4516,8112,7736,12396,11336,16332,1988,6019,4540,8136,7856,12402,11456,16452,0,0,0,0,0,0,0,0
0,0,0,0,1393,3228,2106,6037,0,0,0,0,1639,5474,4283,8197,0,0,0,0,3397,7804,5451,11404,0,0,0,0,6348,10939,8508,15724,0,0,0,0,2829,5671,4396,7992,0,0,0,0,5748,9291,7932,14719,0,0,0,0,6553,12379,11850,16508,0,0,0,0,12740,17021,16498,20688,0,0,0,0,3261,6768,7730,12276,1519,5480,5750,9297,0,0,0,0,3493,7708,6697,12253,0,0,0,0,0,0,0,0,13507,18338,18172,21860,0,0,0,0,5673,11702,11330,16356,4277,8173,8052,14713,0,0,0,0,5459,11308,11876,16386,0,0,0,0,0,0,0,0,19332,23202,23311,26532
0,0,0,0,1273,3204,1986,6043,0,0,0,0,3517,7684,5453,11284,0,0,0,0,1663,5498,4163,8203,0,0,0,0,6468,10933,8628,15604,0,0,0,0,2709,5551,4420,8016,0,0,0,0,6577,12373,11874,16388,0,0,0,0,5628,9171,7938,14743,0,0,0,0,12860,16997,16378,20808,0,0,0,0,3255,6769,7850,12282,3373,7828,6673,12259,0,0,0,0,1543,5504,5630,9177,0,0,0,0,0,0,0,0,13627,18314,18170,21854,0,0,0,0,5553,11708,11450,16476,5457,11428,11852,16506,0,0,0,0,4157,8179,8058,14737,0,0,0,0,0,0,0,0,19212,23196,23310,26412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6350,10819,12764,17027,13509,18344,19356,23082,6470,10813,12884,17003,13629,18320,19236,23076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8510,15748,16492,20694,18052,21884,23287,26556,8630,15628,16372,20814,18050,21878,23286,26436,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,7742,4757,11342,6194,12660,8354,16322,1990,7862,4781,11462,6218,12666,8378,16442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4883,11220,10435,15662,10956,17272,15656,20527,5003,11226,10411,15782,10962,17152,15776,20526,0,0,0,0,0,0,0,0
0,0,0,0,2111,7740,4877,11222,0,0,0,0,6314,12780,8474,16202,1870,7868,4901,11468,0,0,0,0,6338,12786,8498,16444,0,0,0,0,0,0,0,0,4763,11340,10437,15660,0,0,0,0,10950,17248,15536,20647,5027,11346,10387,15788,0,0,0,0,10963,17032,15778,20646,0,0,0,0,0,0,0,0,6200,12662,10836,17273,6320,12782,10830,17249,0,0,0,0,0,0,0,0,13359,19388,18202,23053,13479,19382,18178,23047,0,0,0,0,0,0,0,0,8360,16346,15650,20551,8480,16226,15530,20671,0,0,0,0,0,0,0,0,18106,23179,21760,26588,18104,23178,21754,26582,0,0,0,0
0,0,0,0,1991,7860,4997,11228,1871,7866,5021,11348,0,0,0,0,0,0,0,0,6434,12900,8594,16204,6458,12906,8618,16324,0,0,0,0,0,0,0,0,4787,11460,10413,15780,4907,11466,10389,15786,0,0,0,0,0,0,0,0,10951,17128,15538,20767,10957,17008,15658,20766,0,0,0,0,0,0,0,0,6224,12668,10842,17153,0,0,0,0,13365,19386,18226,23059,6440,12902,10831,17129,0,0,0,0,13599,19262,18176,23046,0,0,0,0,0,0,0,0,8384,16466,15770,20550,0,0,0,0,18082,23173,21766,26586,8600,16228,15532,20791,0,0,0,0,18080,23172,21752,26462,0,0,0,0
0,0,0,0,0,0,0,0,6344,12788,10843,17033,13485,19380,18224,23058,6464,12908,10837,17009,13605,19260,18200,23052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8504,16468,15772,20670,18058,23167,21764,26580,8624,16348,15652,20790,18056,23166,21758,26460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,1439,1437,2767,1379,2053,2055,4738,1377,2059,2061,4858,2783,4528,4648,10199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,1710,3331,5666,1998,4310,6174,8334,3043,5964,7686,11054,5713,8124,11286,15606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,1716,3451,5668,3042,5940,7566,11048,1878,4286,6294,8454,5737,8100,11166,15486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,4406,6564,11718,5334,8005,12606,16118,5358,7981,12726,16112,9241,14604,17212,20667
0,0,717,1438,0,0,1304,1686,0,0,1184,1692,0,0,2415,4526,0,0,1047,2419,0,0,1700,4784,0,0,1702,4904,0,0,5038,10123,0,0,1435,2791,0,0,3333,5642,0,0,3453,5644,0,0,6684,11598,1045,2443,0,0,3327,5281,0,0,3447,5283,0,0,6685,11611,0,0,0,0,1373,2077,0,0,1999,4308,0,0,3103,5965,0,0,5328,8125,0,0,3325,5305,0,0,6223,8383,0,0,7822,11422,0,0,11299,15742,0,0,2079,4732,0,0,6168,8328,0,0,7590,11072,0,0,12630,16094,1724,4778,0,0,6217,8377,0,0,7840,11440,0,0,12643,16462,0,0
0,0,1371,2083,0,0,3102,5941,0,0,1879,4284,0,0,5352,8101,0,0,3445,5307,0,0,7816,11416,0,0,6343,8503,0,0,11179,15736,0,0,2085,4852,0,0,7710,11078,0,0,6288,8448,0,0,12750,16088,1726,4898,0,0,7846,11446,0,0,6337,8497,0,0,12763,16456,0,0,0,0,2807,4408,0,0,5719,8004,0,0,5743,7980,0,0,9265,14605,0,0,6565,11731,0,0,12619,16486,0,0,12739,16480,0,0,16900,20666,0,0,4649,10319,0,0,11310,15630,0,0,11190,15510,0,0,17218,20643,5039,10243,0,0,11323,15766,0,0,11203,15760,0,0,16906,20642,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,3330,1590,5690,2004,6150,4304,8310,3163,7680,6084,10934,5715,11280,8244,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727,5556,5580,9257,4346,7945,7921,14814,6504,12374,12494,17259,11940,16406,16400,20449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,3306,3402,7442,1740,6156,5717,11042,1644,5740,6300,10920,4258,8316,8460,15362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,5310,6554,12360,4392,7995,11964,16142,5364,9255,12728,17213,7935,14838,16136,20713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1302,3332,0,0,2725,5532,1063,3308,0,0,2461,5286,0,0,0,0,3527,6942,0,0,5537,11624,3513,6943,0,0,5291,11638,0,0,0,0,1470,5696,0,0,5582,9281,3378,7466,0,0,6674,12240,0,0,3503,6936,0,0,7492,12295,0,0,0,0,13261,18436,0,0,18221,21976,0,0,2006,6126,0,0,4466,8065,1742,6132,0,0,4512,8115,0,0,0,0,7498,12415,0,0,11098,16098,7762,12421,0,0,11362,16339,0,0,0,0,4298,8286,0,0,8041,14808,5723,11066,0,0,11966,16140,0,0,5561,11744,0,0,11092,16122,0,0,0,0,19342,23221,0,0,23443,26542
0,0,3139,7704,0,0,6624,12254,1524,5746,0,0,5366,9279,0,0,3489,6937,0,0,7756,12301,0,0,0,0,13525,18412,0,0,18216,21970,0,0,6086,10814,0,0,12518,17265,6302,10800,0,0,12752,17219,0,0,0,0,13263,18442,0,0,19366,23101,13527,18418,0,0,19352,23095,0,0,0,0,5721,11304,0,0,11942,16404,4252,8292,0,0,8055,14832,0,0,5315,11758,0,0,11356,16363,0,0,0,0,19328,23215,0,0,23442,26528,0,0,8246,15624,0,0,16394,20455,8462,15386,0,0,16130,20719,0,0,0,0,18101,22000,0,0,23419,26566,18096,21994,0,0,23418,26552,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,3450,1596,5692,3162,7560,6060,10928,1884,6270,4280,8430,5739,11160,8220,15480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,3426,3282,7440,1620,5716,6180,10922,1764,6276,5741,11040,4256,8436,8340,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607,5436,5460,9263,6506,12368,12488,17235,4344,7947,7923,14934,12060,16286,16280,20473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,5316,6530,12362,5340,9261,12608,17211,4368,7971,12084,16166,7929,14958,16160,20593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1182,3452,1062,3428,0,0,0,0,2605,5412,2485,5292,0,0,0,0,3521,7062,3515,7063,0,0,0,0,5417,11626,5297,11632,0,0,0,0,1476,5698,3258,7464,0,0,0,0,5462,9287,6650,12242,0,0,3497,7056,0,0,0,0,13285,18556,7516,12319,0,0,0,0,18219,22096,0,0,3138,7584,1500,5722,0,0,0,0,6626,12248,5342,9285,0,0,3491,7057,0,0,0,0,13405,18532,7636,12325,0,0,0,0,18217,22090,0,0,6062,10808,6182,10802,0,0,0,0,12512,17241,12632,17217,0,0,0,0,13287,18562,13407,18538,0,0,0,0,19360,23125,19354,23119,0,0
0,0,1886,6246,1766,6252,0,0,0,0,4464,8067,4488,8091,0,0,0,0,7522,12439,7642,12445,0,0,0,0,11122,16099,11242,16219,0,0,0,0,4274,8406,5747,11064,0,0,0,0,8043,14928,12086,16164,0,0,5441,11746,0,0,0,0,19336,23245,11116,16123,0,0,0,0,23563,26536,0,0,5745,11184,4250,8412,0,0,0,0,12062,16284,8049,14952,0,0,5321,11752,0,0,0,0,19330,23239,11236,16243,0,0,0,0,23562,26530,0,0,8222,15504,8342,15384,0,0,0,0,16274,20479,16154,20599,0,0,0,0,18099,22120,18097,22114,0,0,0,0,23539,26560,23538,26554,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,6566,4404,11838,5214,12600,8007,15998,5238,12720,7983,15992,9247,17188,14724,20691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343,6560,5190,12480,4398,11958,8001,16022,5244,12722,9253,17189,7959,16016,14844,20715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,6536,5196,12482,5220,12602,9259,17187,4374,12078,7977,16046,7953,16040,14964,20595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9927,17487,17607,21417,17727,21441,21447,25262,17847,21321,21327,25286,21207,25280,25274,29294
